"","year","month","date_concat","property_id","utility_acct_number","user_id","ParticipantID","payment_type","kwh_allocated","solar_farm_name","HH Income","leave_reason","default_dummy","churn_dummy"
"22444",2020,6,"2020_6",780,"21003820871",739,170,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"22445",2020,6,"2020_6",846,"21003194384",828,220,"ach",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22446",2020,6,"2020_6",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22447",2020,6,"2020_6",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22448",2020,6,"2020_6",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22449",2020,6,"2020_6",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22450",2020,6,"2020_6",846,"21003194384",828,220,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22451",2020,6,"2020_6",1004,"21003129372",1010,325,"card",19471.3,"Frog Hollow (CHGE)","not in list","0",0,0
"22452",2020,6,"2020_6",1004,"21003129372",1010,325,"card",19471.3,"Frog Hollow (CHGE)","not in list","0",0,0
"22453",2020,6,"2020_6",1004,"21003129372",1010,325,"card",19471.3,"Frog Hollow (CHGE)","not in list","0",0,0
"22454",2020,6,"2020_6",1165,"21002056816",1207,447,"card",3946.89,"Frog Hollow (CHGE)","not in list","0",0,0
"22455",2020,6,"2020_6",1165,"21002056816",1207,447,"card",3946.89,"Frog Hollow (CHGE)","not in list","0",0,0
"22456",2020,6,"2020_6",1377,"21001388095",1546,554,"card",10750.6,"Frog Hollow (CHGE)","not in list","0",0,0
"22457",2020,6,"2020_6",1277,"21000713053",1333,501,"card",31274.4,"Frog Hollow (CHGE)","not in list","0",0,0
"22458",2020,6,"2020_6",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"22459",2020,6,"2020_6",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"22460",2020,6,"2020_6",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"22461",2020,6,"2020_6",821,"21001495486",790,201,"card",7968.95,"Frog Hollow (CHGE)","not in list","0",0,0
"22462",2020,6,"2020_6",478,"21003017494",458,62,"card",11201.6,"Frog Hollow (CHGE)","not in list","0",0,0
"22463",2020,6,"2020_6",478,"21003017494",458,62,"card",11201.6,"Frog Hollow (CHGE)","not in list","0",0,0
"22464",2020,6,"2020_6",471,"21001802459",458,62,"card",8457.61,"Frog Hollow (CHGE)","not in list","0",0,0
"22465",2020,6,"2020_6",471,"21001802459",458,62,"card",8457.61,"Frog Hollow (CHGE)","not in list","0",0,0
"22466",2020,6,"2020_6",628,"21002112668",582,98,"card",11201.6,"Frog Hollow (CHGE)","not in list","0",0,0
"22467",2020,6,"2020_6",628,"21002112668",582,98,"card",11201.6,"Frog Hollow (CHGE)","not in list","0",0,0
"22468",2020,6,"2020_6",1412,"21000534608",1652,574,"card",10149.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22469",2020,6,"2020_6",1412,"21000534608",1652,574,"card",10149.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22470",2020,6,"2020_6",1365,"21001605936",1510,544,"card",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22471",2020,5,"2020_5",1368,"8197164031",1513,547,"card",7733.38,"Howell (O&R)","not in list","Moving out of service territory",0,1
"22472",2020,5,"2020_5",1368,"8197164031",1513,547,"card",7733.38,"Howell (O&R)","not in list","Moving out of service territory",0,1
"22473",2020,5,"2020_5",432,"4746838008",418,37,"card",6068.3,"Howell (O&R)",">=$50,000","0",0,0
"22474",2020,5,"2020_5",1432,"8498494007",1731,584,"card",13283.6,"Howell (O&R)","No Data","0",0,0
"22475",2020,5,"2020_5",1432,"8498494007",1731,584,"card",13283.6,"Howell (O&R)","No Data","0",0,0
"22476",2020,5,"2020_5",712,"5353741004",670,121,"card",15540.8,"Howell (O&R)",">=$50,000","0",0,0
"22477",2020,5,"2020_5",712,"5353741004",670,121,"card",15540.8,"Howell (O&R)",">=$50,000","0",0,0
"22478",2020,5,"2020_5",981,"1027740022",980,309,"card",102495,"Howell (O&R)","No Data","0",0,0
"22479",2020,5,"2020_5",1546,"9755353013",1689,596,"ach",35521.7,"Howell (O&R)","not in list","0",0,0
"22480",2020,6,"2020_6",990,"21003785066",990,315,"card",13795.3,"Frog Hollow (CHGE)","not in list","0",0,0
"22481",2020,6,"2020_6",1069,"21003740764",1086,367,"ach",9096.63,"Frog Hollow (CHGE)","not in list","0",0,0
"22482",2021,9,"2021_9",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22483",2021,9,"2021_9",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22484",2021,9,"2021_9",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22485",2021,10,"2021_10",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22486",2021,10,"2021_10",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22487",2021,10,"2021_10",855,"21001230529",837,228,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22488",2021,9,"2021_9",1139,"21003918428",1178,424,"ach",5939.12,"Frog Hollow (CHGE)","not in list","0",0,0
"22489",2021,9,"2021_9",1212,"21001519970",876,247,"ach",0,"Frog Hollow (CHGE)","not in list","No Longer Interested",0,1
"22490",2021,9,"2021_9",1212,"21001519970",876,247,"ach",0,"Frog Hollow (CHGE)","not in list","No Longer Interested",0,1
"22491",2021,9,"2021_9",1206,"21001332317",1263,473,"ach",18494,"Frog Hollow (CHGE)","not in list","0",0,0
"22492",2021,10,"2021_10",1088,"21003981020",1113,381,"ach",13344.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22493",2021,10,"2021_10",1088,"21003981020",1113,381,"ach",13344.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22494",2021,10,"2021_10",1088,"21003981020",1113,381,"ach",13344.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22495",2021,10,"2021_10",774,"21004032021",733,165,"ach",9096.63,"Frog Hollow (CHGE)","not in list","0",0,0
"22496",2021,9,"2021_9",774,"21004032021",733,165,"ach",9096.63,"Frog Hollow (CHGE)","not in list","0",0,0
"22497",2021,9,"2021_9",1390,"21000296729",1561,558,"card",10825.7,"Frog Hollow (CHGE)","not in list","0",0,0
"22498",2021,9,"2021_9",1390,"21000296729",1561,558,"ach",10825.7,"Frog Hollow (CHGE)","not in list","0",0,0
"22499",2021,10,"2021_10",1152,"21003098221",1193,435,"ach",4773.85,"Frog Hollow (CHGE)","not in list","0",0,0
"22500",2021,9,"2021_9",1152,"21003098221",1193,435,"ach",4773.85,"Frog Hollow (CHGE)","not in list","0",0,0
"22501",2021,9,"2021_9",491,"21000792297",470,65,"ach",2744.03,"Frog Hollow (CHGE)","not in list","0",0,0
"22502",2021,10,"2021_10",444,"21001783287",432,45,"card",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22503",2021,10,"2021_10",444,"21001783287",432,45,"ach",10976.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22504",2021,10,"2021_10",830,"21003283187",810,209,"ach",6014.3,"Frog Hollow (CHGE)","not in list","0",0,0
"22505",2020,6,"2020_6",1295,"21001371398",1350,512,"card",7217.16,"Frog Hollow (CHGE)","not in list","0",0,0
"22506",2020,6,"2020_6",1290,"21002314678",1343,508,"ach",10074,"Frog Hollow (CHGE)","not in list","0",0,0
"22507",2020,6,"2020_6",1290,"21002314678",1343,508,"card",10074,"Frog Hollow (CHGE)","not in list","0",0,0
"22508",2020,6,"2020_6",1342,"21002640783",1434,528,"card",8871.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22509",2020,6,"2020_6",1342,"21002640783",1434,528,"card",8871.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22510",2020,6,"2020_6",1342,"21002640783",1434,528,"card",8871.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22511",2020,6,"2020_6",1309,"21000561759",1366,520,"card",11652.7,"Frog Hollow (CHGE)","not in list","0",0,0
"22512",2020,6,"2020_6",1247,"21000700522",1297,491,"card",3458.22,"Frog Hollow (CHGE)","not in list","0",0,0
"22513",2020,6,"2020_6",1247,"21000700522",1297,491,"card",3458.22,"Frog Hollow (CHGE)","not in list","0",0,0
"22514",2020,6,"2020_6",1274,"21001938741",1328,497,"card",1653.93,"Frog Hollow (CHGE)","not in list","0",0,0
"22515",2020,6,"2020_6",1238,"21003248099",1291,487,"card",2668.85,"Frog Hollow (CHGE)","not in list","Churn",0,1
"22516",2020,6,"2020_6",1238,"21003248099",1291,487,"card",2668.85,"Frog Hollow (CHGE)","not in list","Churn",0,1
"22517",2020,6,"2020_6",1238,"21003248099",1291,487,"card",2668.85,"Frog Hollow (CHGE)","not in list","Churn",0,1
"22518",2020,6,"2020_6",1261,"5441120101",1319,494,"card",10600.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22519",2020,6,"2020_6",1261,"5441120101",1319,494,"card",10600.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22520",2020,6,"2020_6",1261,"5441120101",1319,494,"card",10600.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22521",2020,6,"2020_6",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22522",2020,6,"2020_6",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22523",2020,6,"2020_6",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22524",2020,6,"2020_6",1142,"21002536437",1182,427,"card",3195.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22525",2020,6,"2020_6",1197,"21001727581",1250,465,"ach",11915.8,"Frog Hollow (CHGE)","not in list","0",0,0
"22526",2020,6,"2020_6",1197,"21001727581",1250,465,"ach",11915.8,"Frog Hollow (CHGE)","not in list","0",0,0
"22527",2020,6,"2020_6",994,"21003247539",994,318,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22528",2020,6,"2020_6",994,"21003247539",994,318,"card",11126.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22529",2020,6,"2020_6",1018,"21000947057",1031,335,"card",1578.75,"Frog Hollow (CHGE)","not in list","0",0,0
"22530",2020,6,"2020_6",1130,"21000560744",1167,418,"card",7104.39,"Frog Hollow (CHGE)","not in list","0",0,0
"22531",2020,6,"2020_6",1187,"21001972161",1236,456,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"22532",2020,6,"2020_6",1187,"21001972161",1236,456,"card",8833.51,"Frog Hollow (CHGE)","not in list","0",0,0
"22533",2020,6,"2020_6",491,"21000792297",470,65,"ach",2744.03,"Frog Hollow (CHGE)","not in list","0",0,0
"22534",2020,6,"2020_6",521,"21001079371",473,68,"card",3420.63,"Frog Hollow (CHGE)","not in list","0",0,0
"22535",2020,6,"2020_6",521,"21001079371",473,68,"card",3420.63,"Frog Hollow (CHGE)","not in list","0",0,0
"22536",2020,6,"2020_6",1233,"21002967905",1286,483,"card",2518.49,"Frog Hollow (CHGE)","not in list","0",0,0
"22537",2020,6,"2020_6",1233,"21002967905",1286,483,"card",2518.49,"Frog Hollow (CHGE)","not in list","0",0,0
"22538",2020,6,"2020_6",1233,"21002967905",1286,483,"card",2518.49,"Frog Hollow (CHGE)","not in list","0",0,0
"22539",2020,6,"2020_6",1233,"21002967905",1286,483,"card",2518.49,"Frog Hollow (CHGE)","not in list","0",0,0
"22540",2020,6,"2020_6",974,"21000306916",973,304,"ach",9547.71,"Frog Hollow (CHGE)","not in list","0",0,0
"22541",2020,6,"2020_6",974,"21000306916",973,304,"card",9547.71,"Frog Hollow (CHGE)","not in list","0",0,0
"22542",2020,6,"2020_6",974,"21000306916",973,304,"card",9547.71,"Frog Hollow (CHGE)","not in list","0",0,0
"22543",2020,6,"2020_6",1430,"21001108881",1729,583,"card",2217.77,"Frog Hollow (CHGE)","not in list","0",0,0
"22544",2020,6,"2020_6",1174,"21000814166",1222,451,"card",6578.14,"Frog Hollow (CHGE)","not in list","0",0,0
"22545",2020,6,"2020_6",1174,"21000814166",1222,451,"card",6578.14,"Frog Hollow (CHGE)","not in list","0",0,0
"22546",2020,6,"2020_6",1174,"21000814166",1222,451,"card",6578.14,"Frog Hollow (CHGE)","not in list","0",0,0
"22547",2020,6,"2020_6",1174,"21000814166",1222,451,"card",6578.14,"Frog Hollow (CHGE)","not in list","0",0,0
"22548",2020,6,"2020_6",486,"21000916326",465,64,"ach",2894.38,"Frog Hollow (CHGE)","not in list","0",0,0
"22549",2020,6,"2020_6",486,"21000916326",465,64,"card",2894.38,"Frog Hollow (CHGE)","not in list","0",0,0
"22550",2020,6,"2020_6",1041,"21000508404",1054,349,"card",6653.32,"Frog Hollow (CHGE)","not in list","0",0,0
"22551",2020,6,"2020_6",1041,"21000508404",1054,349,"card",6653.32,"Frog Hollow (CHGE)","not in list","0",0,0
"22552",2020,6,"2020_6",37,"21001139837",38,7,"card",8006.54,"Frog Hollow (CHGE)","not in list","0",0,0
"22553",2020,6,"2020_6",37,"21001139837",38,7,"card",8006.54,"Frog Hollow (CHGE)","not in list","0",0,0
"22554",2020,6,"2020_6",37,"21001139837",38,7,"card",8006.54,"Frog Hollow (CHGE)","not in list","0",0,0
"22555",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22556",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22557",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22558",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22559",2020,6,"2020_6",1281,"21002093264",1335,503,"card",7743.41,"Frog Hollow (CHGE)","not in list","0",0,0
"22560",2020,6,"2020_6",1281,"21002093264",1335,503,"card",7743.41,"Frog Hollow (CHGE)","not in list","0",0,0
"22561",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22562",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22563",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22564",2020,6,"2020_6",1305,"21000641213",1362,518,"card",3796.53,"Frog Hollow (CHGE)","not in list","0",0,0
"22565",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22566",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22567",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22568",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22569",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22570",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22571",2020,6,"2020_6",1539,"4160923002",1689,596,"ach",12210.6,"Howell (O&R)","not in list","0",0,0
"22572",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22573",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22574",2020,5,"2020_5",1098,"585687010",1129,390,"card",5402.26,"Howell (O&R)",">=$50,000","0",0,0
"22575",2020,5,"2020_5",791,"6514006025",750,180,"card",4662.23,"Howell (O&R)",">=$50,000","0",0,0
"22576",2020,5,"2020_5",791,"6514006025",750,180,"card",4662.23,"Howell (O&R)",">=$50,000","0",0,0
"22577",2020,6,"2020_6",1158,"21002458152",1199,440,"card",9134.22,"Frog Hollow (CHGE)","not in list","0",0,0
"22578",2020,5,"2020_5",1288,"6738692027",1342,507,"ach",7696.37,"Howell (O&R)",">=$50,000","0",0,0
"22579",2020,5,"2020_5",1288,"6738692027",1342,507,"card",7696.37,"Howell (O&R)",">=$50,000","0",0,0
"22580",2020,5,"2020_5",708,"5495504012",666,117,"card",5439.26,"Howell (O&R)",">=$50,000","0",0,0
"22581",2020,6,"2020_6",991,"21001986336",991,316,"ach",8232.08,"Frog Hollow (CHGE)","not in list","0",0,0
"22582",2020,6,"2020_6",991,"21001986336",991,316,"card",8232.08,"Frog Hollow (CHGE)","not in list","0",0,0
"22583",2020,6,"2020_6",523,"21000677555",475,69,"card",4473.14,"Frog Hollow (CHGE)","not in list","0",0,0
"22584",2020,6,"2020_6",523,"21000677555",475,69,"card",4473.14,"Frog Hollow (CHGE)","not in list","0",0,0
"22585",2020,6,"2020_6",1482,"4198733009",1577,565,"card",12136.6,"Howell (O&R)","not in list","0",0,0
"22586",2020,6,"2020_6",1153,"7110212000",1194,436,"card",5676,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"22587",2020,6,"2020_6",1153,"7110212000",1194,436,"card",5676,"Frog Hollow (CHGE)",">=$50,000","0",0,0
"22588",2020,6,"2020_6",1002,"21000606687",1008,324,"ach",5488.05,"Frog Hollow (CHGE)","not in list","0",0,0
"22589",2020,6,"2020_6",1002,"21000606687",1008,324,"card",5488.05,"Frog Hollow (CHGE)","not in list","0",0,0
"22590",2020,6,"2020_6",1073,"21000632550",1089,370,"card",9359.76,"Frog Hollow (CHGE)","not in list","0",0,0
"22591",2020,6,"2020_6",1073,"21000632550",1089,370,"card",9359.76,"Frog Hollow (CHGE)","not in list","0",0,0
"22592",2020,6,"2020_6",1073,"21000632550",1089,370,"card",9359.76,"Frog Hollow (CHGE)","not in list","0",0,0
"22593",2020,6,"2020_6",463,"21000266425",451,56,"card",1052.5,"Frog Hollow (CHGE)","not in list","0",0,0
"22594",2020,6,"2020_6",459,"5302160001",447,54,"card",7893.77,"Frog Hollow (CHGE)","not in list","Ineligible Meter",0,1
"22595",2020,6,"2020_6",1489,"4030733007",1577,565,"card",8917.43,"Howell (O&R)","not in list","0",0,0
"22596",2020,6,"2020_6",868,"21002381230",852,236,"card",3157.51,"Frog Hollow (CHGE)","not in list","0",0,0
"22597",2020,6,"2020_6",786,"21003743958",745,176,"card",16990.4,"Frog Hollow (CHGE)","not in list","0",0,0
"22598",2020,6,"2020_6",786,"21003743958",745,176,"card",16990.4,"Frog Hollow (CHGE)","not in list","0",0,0
"22599",2020,6,"2020_6",786,"21003743958",745,176,"card",16990.4,"Frog Hollow (CHGE)","not in list","0",0,0
"22600",2020,6,"2020_6",1141,"21003708928",1181,426,"ach",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"22601",2020,6,"2020_6",1141,"21003708928",1181,426,"ach",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"22602",2020,6,"2020_6",1141,"21003708928",1181,426,"card",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"22603",2020,6,"2020_6",1141,"21003708928",1181,426,"card",2368.13,"Frog Hollow (CHGE)","not in list","0",0,0
"22604",2020,6,"2020_6",1584,"21000898466",1271,479,"card",4210.01,"Frog Hollow (CHGE)","not in list","0",0,0
"22605",2020,6,"2020_6",1088,"21003981020",1113,381,"ach",13344.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22606",2020,6,"2020_6",1088,"21003981020",1113,381,"ach",13344.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22607",2020,6,"2020_6",1088,"21003981020",1113,381,"ach",13344.2,"Frog Hollow (CHGE)","not in list","0",0,0
"22608",2020,6,"2020_6",1302,"21002279723",1357,516,"card",11803.1,"Frog Hollow (CHGE)","not in list","0",0,0
"22609",2020,6,"2020_6",1252,"21002954523",1291,487,"card",8683.15,"Frog Hollow (CHGE)","not in list","0",0,0
"22610",2020,6,"2020_6",1252,"21002954523",1291,487,"card",8683.15,"Frog Hollow (CHGE)","not in list","0",0,0
"22611",2020,6,"2020_6",1252,"21002954523",1291,487,"card",8683.15,"Frog Hollow (CHGE)","not in list","0",0,0
"22612",2020,6,"2020_6",1419,"21003287626",1028,333,"ach",7029.22,"Frog Hollow (CHGE)","not in list","0",0,0
"22613",2020,5,"2020_5",1231,"21003582455",1283,482,"ach",1353.22,"Frog Hollow (CHGE)","not in list","0",0,0
"22614",2020,6,"2020_6",1397,"21002099428",1570,563,"card",9209.4,"Frog Hollow (CHGE)","not in list","0",0,0
"22615",2020,6,"2020_6",450,"21001140322",438,48,"card",13193.9,"Frog Hollow (CHGE)","not in list","0",0,0
"22616",2020,6,"2020_6",450,"21001140322",438,48,"card",13193.9,"Frog Hollow (CHGE)","not in list","0",0,0
"22617",2020,6,"2020_6",525,"21001428883",478,70,"card",2330.54,"Frog Hollow (CHGE)","not in list","0",0,0
"22618",2020,6,"2020_6",525,"21001428883",478,70,"card",2330.54,"Frog Hollow (CHGE)","not in list","0",0,0
"22619",2020,6,"2020_6",525,"21001428883",478,70,"card",2330.54,"Frog Hollow (CHGE)","not in list","0",0,0
"22620",2020,6,"2020_6",525,"21001428883",478,70,"card",2330.54,"Frog Hollow (CHGE)","not in list","0",0,0
"22621",2020,6,"2020_6",1102,"21003723638",1134,394,"ach",2781.61,"Frog Hollow (CHGE)","not in list","0",0,0
"22622",2020,6,"2020_6",1102,"21003723638",1134,394,"ach",2781.61,"Frog Hollow (CHGE)","not in list","0",0,0
